base1,quote1,symbol1,step1,minQty1,minNotional1,spot1,market1,qoq1,quotePrec1,base2,quote2,symbol2,step2,minQty2,minNotional2,spot2,market2,qoq2,quotePrec2,base3,quote3,symbol3,step3,minQty3,minNotional3,spot3,market3,qoq3,quotePrec3,cycle_leg1,cycle_leg2,cycle_leg3,min_start_usdt,trade_amount_ok,reason
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,IP,ETH,IPETH,0,0.000000000000,0.000000000000,0,1,0,7,IP,BTC,IPBTC,0,0.000000000000,0.000000000000,0,1,0,8,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,USD1,ETHUSD1,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USD1,BTCUSD1,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,USDE,ETHUSDE,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USDE,BTCUSDE,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,MX,ETH,MXETH,0,0.000000000000,0.000000000000,1,1,0,8,MX,BTC,MXBTC,0,0.000000000000,0.000000000000,0,1,0,8,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,EUR,ETHEUR,0,0.000000000000,0.000000000000,0,1,0,2,BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,BTC,ETHBTC,0,0.000000000000,0.000000000000,1,1,0,6,ETH,USDF,ETHUSDF,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USDF,BTCUSDF,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
IP,BTC,IPBTC,0,0.000000000000,0.000000000000,0,1,0,8,IP,USDC,IPUSDC,0,0.000000000000,0.000000000000,0,1,0,3,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
IP,BTC,IPBTC,0,0.000000000000,0.000000000000,0,1,0,8,IP,USDT,IPUSDT,0,0.000000000000,0.000000000000,1,1,0,3,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
SOL,BTC,SOLBTC,0,0.000000000000,0.000000000000,1,1,0,8,SOL,USDT,SOLUSDT,0,0.000000000000,0.000000000000,1,1,0,2,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
SOL,BTC,SOLBTC,0,0.000000000000,0.000000000000,1,1,0,8,SOL,USD1,SOLUSD1,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USD1,BTCUSD1,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
SOL,BTC,SOLBTC,0,0.000000000000,0.000000000000,1,1,0,8,SOL,USDE,SOLUSDE,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USDE,BTCUSDE,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
SOL,BTC,SOLBTC,0,0.000000000000,0.000000000000,1,1,0,8,SOL,USDC,SOLUSDC,0,0.000000000000,0.000000000000,1,0,0,2,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
DASH,BTC,DASHBTC,0,0.000000000000,0.000000000000,1,1,0,7,DASH,USDT,DASHUSDT,0,0.000000000000,0.000000000000,1,1,0,2,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
DASH,BTC,DASHBTC,0,0.000000000000,0.000000000000,1,1,0,7,DASH,USDC,DASHUSDC,0,0.000000000000,0.000000000000,0,1,0,2,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
OMG,BTC,OMGBTC,0,0.000000000000,0.000000000000,1,1,0,10,OMG,USDT,OMGUSDT,0,0.000000000000,0.000000000000,1,1,0,5,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,XRP,USDT,XRPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,WBTC,USDT,WBTCUSDT,0,0.000000000000,0.000000000000,1,1,0,2,WBTC,BTC,WBTCBTC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,XLM,USDT,XLMUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XLM,BTC,XLMBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
BTC,USD1,BTCUSD1,0,0.000000000000,0.000000000000,0,1,0,2,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,USD1,BTCUSD1,0,0.000000000000,0.000000000000,0,1,0,2,XRP,USD1,XRPUSD1,0,0.000000000000,0.000000000000,0,1,0,4,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
BTC,USDE,BTCUSDE,0,0.000000000000,0.000000000000,1,1,0,2,XRP,USDE,XRPUSDE,0,0.000000000000,0.000000000000,0,1,0,4,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
BTC,USDE,BTCUSDE,0,0.000000000000,0.000000000000,1,1,0,2,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
MX,BTC,MXBTC,0,0.000000000000,0.000000000000,0,1,0,8,MX,USDT,MXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
MX,BTC,MXBTC,0,0.000000000000,0.000000000000,0,1,0,8,MX,USDC,MXUSDC,0,0.000000000000,0.000000000000,1,0,0,3,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,SOL,EUR,SOLEUR,0,0.000000000000,0.000000000000,0,1,0,2,SOL,BTC,SOLBTC,0,0.000000000000,0.000000000000,1,1,0,8,,,,0.000000,0,spot not allowed
BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,BTC,USDT,BTCUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,MX,EUR,MXEUR,0,0.000000000000,0.000000000000,0,1,0,4,MX,BTC,MXBTC,0,0.000000000000,0.000000000000,0,1,0,8,,,,0.000000,0,spot not allowed
BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,XRP,EUR,XRPEUR,0,0.000000000000,0.000000000000,1,1,0,4,XRP,BTC,XRPBTC,0,0.000000000000,0.000000000000,1,1,0,9,,,,0.000000,0,spot not allowed
BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,BTC,USDC,BTCUSDC,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
BTC,EUR,BTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,LTC,EUR,LTCEUR,0,0.000000000000,0.000000000000,0,1,0,2,LTC,BTC,LTCBTC,0,0.000000000000,0.000000000000,1,0,0,7,,,,0.000000,0,spot not allowed
BTR,USDC,BTRUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,BTR,USDT,BTRUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
C,USDC,CUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,C,USDT,CUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
CAKE,USDC,CAKEUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CAKE,USDT,CAKEUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
CAMP,USDC,CAMPUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CAMP,USDT,CAMPUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
CAW,USDC,CAWUSDC,0,0.000000000000,0.000000000000,1,0,0,11,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CAW,USDT,CAWUSDT,0,0.000000000000,0.000000000000,1,1,0,12,,,,0.000000,0,market not allowed
CC,USDC,CCUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CC,USDT,CCUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
CFX,USDC,CFXUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CFX,USDT,CFXUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
CGN,USDC,CGNUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CGN,USDT,CGNUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
COTI,USDC,COTIUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,COTI,USDT,COTIUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
CRV,USDC,CRVUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,CRV,USDT,CRVUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
CRV,ETH,CRVETH,0,0.000000000000,0.000000000000,1,1,0,8,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,CRV,USDC,CRVUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
CRV,ETH,CRVETH,0,0.000000000000,0.000000000000,1,1,0,8,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,CRV,USDT,CRVUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
DASH,USDC,DASHUSDC,0,0.000000000000,0.000000000000,0,1,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,DASH,USDT,DASHUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
DOGE,EUR,DOGEEUR,0,0.000000000000,0.000000000000,1,1,0,5,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,DOGE,USDT,DOGEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
DOGE,EUR,DOGEEUR,0,0.000000000000,0.000000000000,1,1,0,5,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,DOGE,USDC,DOGEUSDC,0,0.000000000000,0.000000000000,1,0,0,4,,,,0.000000,0,spot not allowed
DOGE,USDC,DOGEUSDC,0,0.000000000000,0.000000000000,1,0,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,DOGE,USDT,DOGEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,market not allowed
DOGE,USDE,DOGEUSDE,0,0.000000000000,0.000000000000,0,1,0,5,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,DOGE,USDT,DOGEUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
DOGS,USDC,DOGSUSDC,0,0.000000000000,0.000000000000,0,1,0,8,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,DOGS,USDT,DOGSUSDT,0,0.000000000000,0.000000000000,1,1,0,8,,,,0.000000,0,spot not allowed
DOLO,USDC,DOLOUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,DOLO,USDT,DOLOUSDT,0,0.000000000000,0.000000000000,0,1,0,5,,,,0.000000,0,spot not allowed
DOOD,USDC,DOODUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,DOOD,USDT,DOODUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
DOT,USDC,DOTUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,DOT,USDT,DOTUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
EGLD,USDC,EGLDUSDC,0,0.000000000000,0.000000000000,0,1,0,3,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,EGLD,USDT,EGLDUSDT,0,0.000000000000,0.000000000000,1,1,0,3,,,,0.000000,0,spot not allowed
EIGEN,USDC,EIGENUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,EIGEN,USDT,EIGENUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ELDE,USDC,ELDEUSDC,0,0.000000000000,0.000000000000,0,0,0,0,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ELDE,USDT,ELDEUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,missing rules
ENA,USDE,ENAUSDE,0,0.000000000000,0.000000000000,0,1,0,4,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,ENA,USDT,ENAUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ENS,USDC,ENSUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ENS,USDT,ENSUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,market not allowed
EPT,USDC,EPTUSDC,0,0.000000000000,0.000000000000,0,1,0,6,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,EPT,USDT,EPTUSDT,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
ERA,USDC,ERAUSDC,0,0.000000000000,0.000000000000,0,1,0,4,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ERA,USDT,ERAUSDT,0,0.000000000000,0.000000000000,1,1,0,4,,,,0.000000,0,spot not allowed
ES,USDC,ESUSDC,0,0.000000000000,0.000000000000,0,1,0,5,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ES,USDT,ESUSDT,0,0.000000000000,0.000000000000,1,1,0,5,,,,0.000000,0,spot not allowed
ETC,USDC,ETCUSDC,0,0.000000000000,0.000000000000,0,1,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ETC,USDT,ETCUSDT,0,0.000000000000,0.000000000000,1,1,0,2,,,,0.000000,0,spot not allowed
IP,ETH,IPETH,0,0.000000000000,0.000000000000,0,1,0,7,IP,USDC,IPUSDC,0,0.000000000000,0.000000000000,0,1,0,3,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,,,,0.000000,0,spot not allowed
IP,ETH,IPETH,0,0.000000000000,0.000000000000,0,1,0,7,IP,USDT,IPUSDT,0,0.000000000000,0.000000000000,1,1,0,3,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
MX,ETH,MXETH,0,0.000000000000,0.000000000000,1,1,0,8,MX,USDT,MXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
MX,ETH,MXETH,0,0.000000000000,0.000000000000,1,1,0,8,MX,USDC,MXUSDC,0,0.000000000000,0.000000000000,1,0,0,3,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,,,,0.000000,0,market not allowed
NMR,ETH,NMRETH,0,0.000000000000,0.000000000000,1,1,0,6,NMR,USDT,NMRUSDT,0,0.000000000000,0.000000000000,1,1,0,3,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,XRP,USDT,XRPUSDT,0,0.000000000000,0.000000000000,1,1,0,4,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
LINK,ETH,LINKETH,0,0.000000000000,0.000000000000,1,1,0,6,LINK,USDT,LINKUSDT,0,0.000000000000,0.000000000000,1,1,0,2,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
LINK,ETH,LINKETH,0,0.000000000000,0.000000000000,1,1,0,6,LINK,USDC,LINKUSDC,0,0.000000000000,0.000000000000,1,1,0,2,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,,,,0.000000,0,market not allowed
SNX,ETH,SNXETH,0,0.000000000000,0.000000000000,1,1,0,7,SNX,USDT,SNXUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,USDE,ETHUSDE,0,0.000000000000,0.000000000000,0,1,0,2,XRP,USDE,XRPUSDE,0,0.000000000000,0.000000000000,0,1,0,4,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
ETH,USDE,ETHUSDE,0,0.000000000000,0.000000000000,0,1,0,2,USDE,USDT,USDEUSDT,0,0.000000000000,0.000000000000,0,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,EUR,ETHEUR,0,0.000000000000,0.000000000000,0,1,0,2,XRP,EUR,XRPEUR,0,0.000000000000,0.000000000000,1,1,0,4,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
ETH,EUR,ETHEUR,0,0.000000000000,0.000000000000,0,1,0,2,MX,EUR,MXEUR,0,0.000000000000,0.000000000000,0,1,0,4,MX,ETH,MXETH,0,0.000000000000,0.000000000000,1,1,0,8,,,,0.000000,0,spot not allowed
ETH,EUR,ETHEUR,0,0.000000000000,0.000000000000,0,1,0,2,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,EUR,ETHEUR,0,0.000000000000,0.000000000000,0,1,0,2,LINK,EUR,LINKEUR,0,0.000000000000,0.000000000000,0,1,0,2,LINK,ETH,LINKETH,0,0.000000000000,0.000000000000,1,1,0,6,,,,0.000000,0,spot not allowed
ETH,EUR,ETHEUR,0,0.000000000000,0.000000000000,0,1,0,2,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,,,,0.000000,0,spot not allowed
ETH,USD1,ETHUSD1,0,0.000000000000,0.000000000000,0,1,0,2,XRP,USD1,XRPUSD1,0,0.000000000000,0.000000000000,0,1,0,4,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
ETH,USD1,ETHUSD1,0,0.000000000000,0.000000000000,0,1,0,2,USD1,USDT,USD1USDT,0,0.000000000000,0.000000000000,1,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDF,USDCUSDF,0,0.000000000000,0.000000000000,0,1,0,4,ETH,USDF,ETHUSDF,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,XRP,USDC,XRPUSDC,0,0.000000000000,0.000000000000,1,0,0,4,XRP,ETH,XRPETH,0,0.000000000000,0.000000000000,0,1,0,7,,,,0.000000,0,spot not allowed
ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,USDC,USDT,USDCUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
ETH,USDF,ETHUSDF,0,0.000000000000,0.000000000000,0,1,0,2,USDF,USDT,USDFUSDT,0,0.000000000000,0.000000000000,1,1,0,4,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
RSR,ETH,RSRETH,0,0.000000000000,0.000000000000,1,1,0,10,RSR,USDT,RSRUSDT,0,0.000000000000,0.000000000000,1,1,0,6,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
OXT,ETH,OXTETH,0,0.000000000000,0.000000000000,1,1,0,9,OXT,USDT,OXTUSDT,0,0.000000000000,0.000000000000,1,1,0,5,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
UNI,ETH,UNIETH,0,0.000000000000,0.000000000000,1,1,0,6,UNI,USDC,UNIUSDC,0,0.000000000000,0.000000000000,1,0,0,3,ETH,USDC,ETHUSDC,0,0.000000000000,0.000000000000,1,0,0,2,,,,0.000000,0,market not allowed
UNI,ETH,UNIETH,0,0.000000000000,0.000000000000,1,1,0,6,UNI,USDT,UNIUSDT,0,0.000000000000,0.000000000000,1,1,0,3,ETH,USDT,ETHUSDT,0,0.000000000000,0.000000000000,0,1,0,2,,,,0.000000,0,spot not allowed
SUI,EUR,SUIEUR,0,0.000000000000,0.000000000000,0,1,0,4,SUI,USDT,SUIUSDT,0,0.000000000000,0.000000000000,1,1,0,4,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
SUI,EUR,SUIEUR,0,0.000000000000,0.000000000000,0,1,0,4,SUI,USDC,SUIUSDC,0,0.000000000000,0.000000000000,1,1,0,4,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
KAS,EUR,KASEUR,0,0.000000000000,0.000000000000,1,1,0,5,KAS,USDT,KASUSDT,0,0.000000000000,0.000000000000,1,1,0,6,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
KAS,EUR,KASEUR,0,0.000000000000,0.000000000000,1,1,0,5,KAS,USDC,KASUSDC,0,0.000000000000,0.000000000000,1,1,0,5,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
SHIB,EUR,SHIBEUR,0,0.000000000000,0.000000000000,0,1,0,9,SHIB,USDT,SHIBUSDT,0,0.000000000000,0.000000000000,1,1,0,9,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
SHIB,EUR,SHIBEUR,0,0.000000000000,0.000000000000,0,1,0,9,SHIB,USDC,SHIBUSDC,0,0.000000000000,0.000000000000,1,0,0,9,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
TAO,EUR,TAOEUR,0,0.000000000000,0.000000000000,1,1,0,2,TAO,USDT,TAOUSDT,0,0.000000000000,0.000000000000,1,1,0,2,EUR,USDT,EURUSDT,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
TAO,EUR,TAOEUR,0,0.000000000000,0.000000000000,1,1,0,2,TAO,USDC,TAOUSDC,0,0.000000000000,0.000000000000,1,1,0,2,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
PI,EUR,PIEUR,0,0.000000000000,0.000000000000,0,1,0,5,PI,USDC,PIUSDC,0,0.000000000000,0.000000000000,1,1,0,4,EUR,USDC,EURUSDC,0,0.000000000000,0.000000000000,0,1,0,4,,,,0.000000,0,spot not allowed
